Fecha,Temperatura_Abrigo_150cm,Temperatura_Abrigo_150cm_Maxima,Temperatura_Abrigo_150cm_Minima,Temperatura_Intemperie_5cm_Minima,Temperatura_Intemperie_50cm_Minima,Temperatura_Suelo_5cm_Media,Temperatura_Suelo_10cm_Media,Temperatura_Inte_5cm,Temperatura_Intemperie_150cm_Minima,Humedad_Suelo,Precipitacion_Pluviometrica,Precipitacion_Cronologica,Precipitacion_Maxima_30minutos,Heliofania_Efectiva,Heliofania_Relativa,Tesion_Vapor_Media,Humedad_Media,Humedad_Media_8_14_20,Rocio_Medio,Duracion_Follaje_Mojado,Velocidad_Viento_200cm_Media,Direccion_Viento_200cm,Velocidad_Viento_1000cm_Media,Direccion_Viento_1000cm,Velocidad_Viento_Maxima,Presion_Media,Radiacion_Global,Horas_Frio,Unidades_Frio
2024-11-10 00:00:00.0,20.64375,29.0,14.7,,,,,,14.5,,,,0.0,,,19.05009,83,71,16.60563,,10.82639,C ,13.53299,C ,47.4,,18.45744,0.0,-14.02701
2024-11-11 00:00:00.0,16.45764,21.6,11.2,,,,,,11.1,,,,0.0,,,11.94845,70,70,9.117918,,13.54515,C ,16.93143,C ,45.8,,26.23716,0.0,-6.639995
2024-11-12 00:00:00.0,15.25208,25.3,4.8,,,,,,4.3,,,,0.0,,,12.30252,74,69,9.878981,,7.715273,C ,9.644092,C ,32.8,,27.5601,3.319999,-4.149999
2024-11-13 00:00:00.0,19.0764,29.0,7.5,,,,,,7.4,,,,0.0,,,13.69434,66,50,11.56455,,3.935417,C ,4.919271,C ,18.9,,29.73918,0.0,-11.454
2024-11-14 00:00:00.0,21.80416,31.6,11.3,,,,,,11.1,,,,0.0,,,16.26659,65,52,14.24093,,7.564584,C ,9.455729,C ,26.7,,29.52162,0.0,-16.35102
2024-11-15 00:00:00.0,24.3618,32.7,15.4,,,,,,15.3,,,,0.0,,,18.92762,67,54,16.61941,,9.74653,C ,12.18316,C ,30.2,,28.7397,0.0,-20.58402
2024-11-16 00:00:00.0,25.35209,34.7,16.2,,,,,,15.4,,,,0.0,,,22.1582,72,60,19.03138,,6.71736,C ,8.3967,C ,28.7,,25.43634,0.0,-20.99902
2024-11-17 00:00:00.0,16.97292,25.6,13.0,,,,,,12.9,,,,0.0,,,15.89774,92,90,13.7795,,16.75278,C ,20.94097,C ,53.9,,5.484839,0.0,-2.738999
2024-11-18 00:00:00.0,15.96805,24.5,8.1,,,,,,8.4,,,,0.0,,,14.35583,81,82,12.18074,,10.33403,C ,12.91753,C ,28.6,,30.23137,0.0,-5.062996
2024-11-19 00:00:00.0,16.71736,24.3,7.6,,,,,,7.7,,,,0.0,,,13.60254,71,65,11.31731,,7.556252,C ,9.445314,C ,22.0,,18.81096,0.0,-9.96
2024-11-20 00:00:00.0,20.34722,27.8,11.1,,,,,,11.0,,,,0.0,,,14.53753,66,55,12.36533,,7.999305,C ,9.999131,C ,26.0,,30.80118,0.0,-13.61201
2024-11-21 00:00:00.0,20.42083,27.8,14.0,,,,,,14.0,,,,0.0,,,16.62387,73,68,14.53151,,6.634722,C ,8.293403,C ,23.6,,22.09008,0.0,-16.10201
2024-11-22 00:00:00.0,21.08611,29.8,11.3,,,,,,11.2,,,,0.0,,,17.09564,69,67,14.67776,,6.540279,C ,8.175348,C ,24.3,,30.26736,0.0,-15.60401
2024-11-23 00:00:00.0,22.82778,30.5,14.4,,,,,,14.1,,,,0.0,,,19.75277,74,67,17.22563,,6.264584,C ,7.830729,C ,26.2,,30.25992,0.0,-19.75402
